Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1310000,1.4204427,-0.19881462,703.875,-1.959875162690878,-1.959875162690878,1.0
1320000,1.420471,-0.26719588,889.7777777777778,-3.896000246206919,-3.896000246206919,1.0
1330000,1.4204668,-0.2533836,645.9333333333333,-1.2359335144360861,-1.2359335144360861,1.0
1340000,1.4199669,-0.16103312,784.3571428571429,-2.496000209024974,-2.496000209024974,1.0
1350000,1.4189104,-0.22640392,600.7894736842105,-0.9010528326034546,-0.9010528326034546,1.0
1360000,1.4188515,-0.2940662,809.9090909090909,-2.2342729514295403,-2.2342729514295403,1.0
1370000,1.4187735,-0.35048842,754.0833333333334,-2.523333579301834,-2.523333579301834,1.0
1380000,1.4184982,-0.33708456,849.0,-3.4803848220751834,-3.4803848220751834,1.0
1390000,1.417504,-0.06670116,617.375,-0.27762511372566223,-0.27762511372566223,1.0
1400000,1.4174099,-0.23057133,803.6923076923077,-1.713615697163802,-1.713615697163802,1.0
1410000,1.4170533,-0.18302332,623.8235294117648,-0.5051877424120903,-0.5051877424120903,1.0
1420000,1.4171106,-0.07638282,569.7058823529412,0.08444421821170384,0.08444421821170384,1.0
1430000,1.4175912,-0.05182692,539.6470588235294,0.527588055414312,0.527588055414312,1.0
1440000,1.4175475,-0.23044175,652.9285714285714,-0.7671430494104113,-0.7671430494104113,1.0
1450000,1.4168795,-0.106830336,561.9545454545455,0.3680452894080769,0.3680452894080769,1.0
1460000,1.4168875,0.03360168,439.88,2.2616085617438606,2.2616085617438606,1.0
1470000,1.4171983,-0.14557707,572.7333333333333,0.28711745668860045,0.28711745668860045,1.0
1480000,1.4172387,0.02033949,504.4761904761905,1.1234704922227299,1.1234704922227299,1.0
1490000,1.4179491,-0.08264852,370.85,2.5287082865834236,2.5287082865834236,1.0
1500000,1.4179491,-0.009117133,524.3684210526316,0.5042103591718172,0.5042103591718172,1.0
1510000,1.4180341,-0.10070499,528.8,0.3517498403787613,0.3517498403787613,1.0
1520000,1.4180228,0.10511389,450.84,1.3415199208259583,1.3415199208259583,1.0
1530000,1.419158,-0.0456568,483.45,1.5783999472856522,1.5783999472856522,1.0
1540000,1.4193555,0.026568284,583.5555555555555,0.29123514890670776,0.29123514890670776,1.0
1550000,1.4202679,0.12195093,341.65384615384613,2.7014443145857916,2.7014443145857916,1.0
1560000,1.4204292,0.089489006,371.52,2.137639901638031,2.137639901638031,1.0
1570000,1.4194326,0.15622707,368.06666666666666,2.1547999024391173,2.1547999024391173,1.0
1580000,1.4191259,0.18180041,313.3125,2.733225691703058,2.733225691703058,1.0
1590000,1.4176987,0.11866374,356.7,2.301548321400919,2.301548321400919,1.0
1600000,1.4171085,0.253873,324.23333333333335,2.8755332668622335,2.8755332668622335,1.0
1610000,1.4164952,0.19854487,307.03333333333336,2.6274999062220257,2.6274999062220257,1.0
1620000,1.41616,0.052066315,345.1111111111111,2.3439629122062966,2.3439629122062966,1.0
1630000,1.4156442,0.20284346,407.5,1.821090809323571,1.821090809323571,1.0
1640000,1.4153169,0.17315988,463.3703703703704,1.0115554244429976,1.0115554244429976,1.0
1650000,1.4151044,0.05745145,778.0909090909091,-2.531909314068881,-2.531909314068881,1.0
1660000,1.4149271,0.24720754,432.6521739130435,1.31147816647654,1.31147816647654,1.0
1670000,1.4144634,0.4195919,311.5151515151515,2.5292120648152903,2.5292120648152903,1.0
1680000,1.413954,0.23260695,485.4761904761905,0.42514269124893916,0.42514269124893916,1.0
1690000,1.4144629,0.17861786,458.57142857142856,1.337949839234352,1.337949839234352,1.0
1700000,1.4150925,0.20704496,452.0869565217391,0.9544998009999593,0.9544998009999593,1.0
1710000,1.4153785,0.12998293,425.77272727272725,1.275545372204347,1.275545372204347,1.0
1720000,1.4158167,0.3873025,320.6875,2.1422811429947615,2.1422811429947615,1.0
1730000,1.4159266,0.43321916,337.47222222222223,2.197777662012312,2.197777662012312,1.0
1740000,1.4160849,0.22873712,424.77272727272725,1.5085452984679828,1.5085452984679828,1.0
1750000,1.4154708,0.4724725,298.3448275862069,2.4706896399629525,2.4706896399629525,1.0
1760000,1.4138933,0.45457673,327.8333333333333,2.357233246167501,2.357233246167501,1.0
1770000,1.4136313,0.3005401,555.9047619047619,0.07299987191245669,0.07299987191245669,1.0
1780000,1.412695,0.58362305,231.72727272727272,3.080999999335318,3.080999999335318,1.0
1790000,1.4125156,0.33238888,522.5,0.1331498295068741,0.1331498295068741,1.0
1800000,1.4117433,0.2935702,584.7333333333333,-0.26153353452682493,-0.26153353452682493,1.0
1810000,1.4117023,0.47593194,387.8666666666667,1.5545331796010335,1.5545331796010335,1.0
1820000,1.4114273,0.49976748,328.6551724137931,2.3190343914360834,2.3190343914360834,1.0
1830000,1.4113883,0.35981682,575.0909090909091,-0.7778501242399216,-0.7778501242399216,1.0
1840000,1.4109453,0.48628488,320.38461538461536,2.676222178671095,2.676222178671095,1.0
1850000,1.4109833,0.47151616,344.85185185185185,2.651333212852478,2.651333212852478,1.0
1860000,1.4114286,0.6095276,287.64864864864865,2.675552526586934,2.675552526586934,1.0
1870000,1.411433,0.38799122,357.2857142857143,1.5808749372760456,1.5808749372760456,1.0
1880000,1.4114081,0.42659524,249.4857142857143,3.00176308343285,3.00176308343285,1.0
1890000,1.4114081,0.4054649,393.7037037037037,1.7640713644879205,1.7640713644879205,1.0
1900000,1.411357,0.5070968,355.5357142857143,2.1480356731585095,2.1480356731585095,1.0
1910000,1.4113472,0.37634644,315.7878787878788,2.4825453956921897,2.4825453956921897,1.0
1920000,1.4116112,0.5808045,278.030303030303,2.697727235880765,2.697727235880765,1.0
1930000,1.41165,0.5582698,305.71875,2.374687485396862,2.374687485396862,1.0
1940000,1.4108124,0.3835821,406.2173913043478,1.4335216180137966,1.4335216180137966,1.0
1950000,1.4106004,0.42935988,398.5416666666667,1.3167915220061939,1.3167915220061939,1.0
1960000,1.4113926,0.6164552,256.390243902439,2.8114498913288117,2.8114498913288117,1.0
1970000,1.4117107,0.4658124,313.1515151515151,2.590205846463933,2.590205846463933,1.0
1980000,1.4121276,0.17784803,448.69565217391306,0.760434627532959,0.760434627532959,1.0
1990000,1.4122995,0.24148378,435.42857142857144,0.8761427061898368,0.8761427061898368,1.0
2000000,1.4128627,0.3898589,553.75,-0.023100113868713378,-0.023100113868713378,1.0
2010000,1.4132181,0.5310686,350.4516129032258,2.0179999629656473,2.0179999629656473,1.0
2020000,1.413826,0.40283054,394.6,0.9726189204624721,0.9726189204624721,1.0
2030000,1.4142597,0.4584787,388.7037037037037,1.5419257857181408,1.5419257857181408,1.0
2040000,1.4140989,0.57963514,395.39130434782606,1.495434662570124,1.495434662570124,1.0
2050000,1.4139277,0.34165367,405.0,1.6465355775185995,1.6465355775185995,1.0
2060000,1.4136295,0.4972373,336.258064516129,1.9516561981290579,1.9516561981290579,1.0
2070000,1.4133092,0.41729322,342.0769230769231,1.9198460555993593,1.9198460555993593,1.0
2080000,1.412936,0.60268456,365.89285714285717,1.8776665307857372,1.8776665307857372,1.0
2090000,1.4124578,0.43625653,395.48,1.4580383873902834,1.4580383873902834,1.0
2100000,1.412174,0.6000805,270.8,2.576941100990071,2.576941100990071,1.0
2110000,1.4116777,0.7047172,334.48275862068965,2.180699888865153,2.180699888865153,1.0
2120000,1.4115902,0.8480756,265.06666666666666,2.892999929851956,2.892999929851956,1.0
2130000,1.4113672,0.7477182,224.8409090909091,3.416659035465934,3.416659035465934,1.0
2140000,1.4111955,0.7563154,251.71428571428572,3.023342823982239,3.023342823982239,1.0
2150000,1.4108028,0.8796441,206.47727272727272,3.6009777903556826,3.6009777903556826,1.0
2160000,1.4106969,0.8085668,266.6744186046512,2.965837134871372,2.965837134871372,1.0
2170000,1.4102827,0.5974112,208.7948717948718,3.5603076204275474,3.5603076204275474,1.0
2180000,1.4101646,0.81849957,194.10344827586206,3.509206885921544,3.509206885921544,1.0
2190000,1.4096414,0.6591253,218.7659574468085,3.134382947962335,3.134382947962335,1.0
2200000,1.4095407,0.6870127,242.85294117647058,3.0477941299186035,3.0477941299186035,1.0
2210000,1.40879,0.8550397,224.91304347826087,3.4224781342174695,3.4224781342174695,1.0
2220000,1.4086723,0.822209,187.11666666666667,3.53942370919858,3.53942370919858,1.0
2230000,1.4071239,0.8853098,210.02083333333334,3.6558979214454186,3.6558979214454186,1.0
2240000,1.4070755,0.95690566,166.93333333333334,3.683842088046827,3.683842088046827,1.0
2250000,1.4065379,0.9695504,184.58,3.834037703163219,3.834037703163219,1.0
2260000,1.4065045,0.91237944,213.78181818181818,3.296906881554182,3.296906881554182,1.0
2270000,1.4057809,1.1391535,173.125,3.6961492531335174,3.6961492531335174,1.0
2280000,1.4057809,1.2429849,151.68852459016392,3.969516118687968,3.969516118687968,1.0
2290000,1.4047829,1.3337395,131.4558823529412,4.192676502992125,4.192676502992125,1.0
2300000,1.4046562,1.0440125,216.2888888888889,3.3489777459038628,3.3489777459038628,1.0
2310000,1.403457,1.0871869,170.71428571428572,3.696178556552955,3.696178556552955,1.0
2320000,1.4032098,1.1289425,211.0943396226415,3.3704905386240975,3.3704905386240975,1.0
2330000,1.4022523,1.2771572,153.16129032258064,3.9059515960754885,3.9059515960754885,1.0
2340000,1.4019697,1.2121857,172.0677966101695,3.7974067481897644,3.7974067481897644,1.0
2350000,1.401446,1.2433401,171.01492537313433,3.8261666162447496,3.8261666162447496,1.0
2360000,1.4012693,1.4661369,118.24719101123596,4.354322240087721,4.354322240087721,1.0
2370000,1.4011499,1.6172353,89.38888888888889,4.49455555346277,4.49455555346277,1.0
2380000,1.4011021,1.2901264,158.73015873015873,3.962539647306715,3.962539647306715,1.0
2390000,1.4006851,1.4775834,126.40789473684211,4.166842145355124,4.166842145355124,1.0
2400000,1.400411,1.581922,150.94594594594594,3.973712330811644,3.973712330811644,1.0
2410000,1.4000887,1.6377821,114.51428571428572,4.2744648204722875,4.2744648204722875,1.0
2420000,1.3998489,1.7725434,134.88888888888889,4.137283982318125,4.137283982318125,1.0
2430000,1.3997008,1.7809525,99.08510638297872,4.40554839821272,4.40554839821272,1.0
2440000,1.3995396,1.4461874,175.7058823529412,3.6563823652618073,3.6563823652618073,1.0
2450000,1.3990433,2.0949328,83.66964285714286,4.536867299966053,4.536867299966053,1.0
2460000,1.3984622,1.5687077,121.02702702702703,4.25263014394943,4.25263014394943,1.0
2470000,1.3982937,2.1134121,106.8659793814433,4.310255098099611,4.310255098099611,1.0
2480000,1.3980669,1.8194364,118.26136363636364,4.241842729322026,4.241842729322026,1.0
2490000,1.3977311,1.7911829,117.93023255813954,4.232058804175433,4.232058804175433,1.0
2500000,1.3970511,1.428954,120.93506493506493,4.059623397789992,4.059623397789992,1.0
2510000,1.396802,1.9491401,118.40579710144928,4.267899967091424,4.267899967091424,1.0
2520000,1.3962077,2.061159,117.34615384615384,4.169134630033603,4.169134630033603,1.0
2530000,1.3957028,2.3096695,86.03636363636363,4.475027538767648,4.475027538767648,1.0
2540000,1.3941612,1.9780402,102.19354838709677,4.2713510394096375,4.2713510394096375,1.0
2550000,1.393843,1.7950464,153.86567164179104,4.003402970620056,4.003402970620056,1.0
2560000,1.3927957,2.0707684,113.82142857142857,4.123602444148926,4.123602444148926,1.0
2570000,1.3927104,2.2458448,119.96428571428571,4.221282344004687,4.221282344004687,1.0
2580000,1.3922842,1.982178,107.16483516483517,4.3633555783165825,4.3633555783165825,1.0
2590000,1.3922051,1.9607303,112.8314606741573,4.308122211032444,4.308122211032444,1.0
2600000,1.391056,1.6982105,115.04545454545455,4.137318176302043,4.137318176302043,1.0
2610000,1.3909363,1.7409239,118.82051282051282,4.1242105380484935,4.1242105380484935,1.0
2620000,1.3892995,2.1397765,114.68539325842697,4.258511107497745,4.258511107497745,1.0
2630000,1.3891969,2.135972,115.34831460674157,4.347279056560161,4.347279056560161,1.0
2640000,1.3879325,2.0233035,115.26190476190476,4.205103443271812,4.205103443271812,1.0
2650000,1.3879426,2.0766857,114.11702127659575,4.216891546565366,4.216891546565366,1.0
2660000,1.3883381,1.9030739,186.29787234042553,4.085051689682336,4.085051689682336,1.0
2670000,1.3883381,2.1543195,129.88505747126436,4.012465900995514,4.012465900995514,1.0
2680000,1.388713,2.4307191,99.15151515151516,4.349535331581578,4.349535331581578,1.0
2690000,1.3887361,2.491108,83.4952380952381,4.4843714214506605,4.4843714214506605,1.0
2700000,1.3884178,2.0541523,110.12222222222222,4.274943855371368,4.274943855371368,1.0
2710000,1.3883626,2.277179,123.3586956521739,4.221451631797257,4.221451631797257,1.0
2720000,1.3875235,2.327862,85.19827586206897,4.480870669771885,4.480870669771885,1.0
2730000,1.3873061,2.5937867,62.11904761904762,4.687307100127063,4.687307100127063,1.0
2740000,1.386678,2.2732003,128.68965517241378,3.997127894745317,3.997127894745317,1.0
2750000,1.3864458,2.3253863,118.25301204819277,4.1708928644657135,4.1708928644657135,1.0
2760000,1.3862374,2.505019,79.69672131147541,4.523545485882719,4.523545485882719,1.0
2770000,1.3861406,2.3888848,90.61111111111111,4.394305577984563,4.394305577984563,1.0
2780000,1.3860111,2.3568537,106.44444444444444,4.2626061144501275,4.2626061144501275,1.0
2790000,1.3859209,2.243089,98.2183908045977,4.282647739079866,4.282647739079866,1.0
2800000,1.3862239,1.9436318,152.19117647058823,3.8681617431780873,3.8681617431780873,1.0
2810000,1.38645,2.0337708,122.34146341463415,4.080243900781724,4.080243900781724,1.0
2820000,1.3864442,2.6119335,77.15322580645162,4.5302822436055825,4.5302822436055825,1.0
2830000,1.3864269,2.5073397,81.225,4.508084038726422,4.508084038726422,1.0
